OrderID,ProductName,Discount,Sales,Profit,Quantity,SubCategory
AZ-2013-1571444,"OFS-Eaton Memo Slips, Multicolor",0,$30.00,$5.00,2,Paper
AZ-2013-9573927,"OFS-KitchenAid Microwave, Silver",0.5,$311.00,-$292.00,2,Appliances
BN-2013-3206993,"FUR-Harbour Creations Chairmat, Black",0.6,$195.00,-$190.00,7,Chairs
AZ-2013-1179827,"FUR-Hon Executive Leather Armchair, Red",0.1,$827.00,-$92.00,2,Chairs
AZ-2013-1179827,"OFS-KitchenAid Toaster, Black",0.1,$229.00,$51.00,3,Appliances
AZ-2013-1179827,"OFS-Fellowes Box, Wire Frame",0.1,$17.00,$7.00,1,Storage
AZ-2013-6383663,"FUR-Advantus Frame, Durable",0,$433.00,$48.00,4,Furnishings
AZ-2013-6383663,"OFS-Cuisinart Toaster, Silver",0.1,$293.00,$42.00,6,Appliances
AZ-2013-6383663,"OFS-Ibico Hole Reinforcements, Clear",0,$45.00,$17.00,7,Binders
AZ-2013-6383663,"OFS-OIC Clamps, Assorted Sizes",0,$69.00,$25.00,4,Fasteners
AZ-2013-6383663,"OFS-SanDisk Cards & Envelopes, 8.5 x 11",0,$263.00,$71.00,5,Paper
AZ-2013-2482135,"FUR-Advantus Frame, Black",0.3,$233.00,-$33.00,3,Furnishings
BN-2013-8844888,"FUR-SAFCO Executive Leather Armchair, Red",0.2,"$1,107.00",-$263.00,3,Chairs
AZ-2013-4935792,"FUR-Sauder Corner Shelving, Pine",0,"$1,041.00",$208.00,7,Bookcases
AZ-2013-4935792,"FUR-Office Star Bag Chairs, Set of Two",0.2,$92.00,-$17.00,2,Chairs
AZ-2013-6147985,"OFS-Avery Binder, Economy",0,$26.00,$10.00,2,Binders
AZ-2013-6147985,"OFS-Harbour Creations Legal Exhibit Labels, Alphabetical",0,$86.00,$37.00,8,Labels
AZ-2013-6147985,"OFS-Rogers Shelving, Wire Frame",0.1,$110.00,$26.00,2,Storage
AZ-2013-5340788,"OFS-Cardinal Hole Reinforcements, Clear",0,$14.00,$7.00,3,Binders
AZ-2013-2506599,"OFS-Breville Coffee Grinder, Black",0.5,$92.00,-$28.00,3,Appliances
AZ-2013-2506599,"OFS-Binney & Smith Highlighters, Water Color",0.5,$20.00,-$3.00,2,Art
AZ-2013-2506599,"OFS-Boston Highlighters, Water Color",0.5,$44.00,-$28.00,4,Art
AZ-2013-2506599,"OFS-Cardinal Binding Machine, Durable",0.5,$51.00,-$15.00,2,Binders
AZ-2013-2506599,"OFS-Green Bar Cards & Envelopes, Multicolor",0.5,$50.00,-$38.00,2,Paper
AZ-2013-2482135,"TECH-Logitech Flash Drive, Programmable",0,$256.00,$120.00,8,Accessories
AZ-2013-4827275,"FUR-Barricks Coffee Table, Adjustable Height",0.35,"$1,184.00",-$182.00,6,Tables
AZ-2013-4827275,"OFS-Wilson Jones 3-Hole Punch, Clear",0,$27.00,$8.00,1,Binders
BN-2013-8516545,"OFS-Tenex Folders, Industrial",0.1,$43.00,-$5.00,2,Storage
AZ-2013-2248449,"FUR-Safco Floating Shelf Set, Mobile",0,$797.00,$96.00,4,Bookcases
AZ-2013-2248449,"FUR-Sauder Corner Shelving, Pine",0,$892.00,$178.00,6,Bookcases
AZ-2013-2248449,"OFS-Binney & Smith Pencil Sharpener, Water Color",0,$60.00,$14.00,2,Art
AZ-2013-2248449,"OFS-Cardinal 3-Hole Punch, Durable",0,$91.00,$42.00,3,Binders
AZ-2013-5080329,"FUR-Ikea Classic Bookcase, Metal",0,"$1,234.00",$234.00,3,Bookcases
AZ-2013-5080329,"FUR-Novimex Bag Chairs, Adjustable",0,$97.00,$24.00,2,Chairs
AZ-2013-5080329,"OFS-Boston Markers, Water Color",0,$30.00,$0.00,1,Art
AZ-2013-5080329,"OFS-Cameo Clasp Envelope, Security-Tint",0,$24.00,$6.00,2,Envelopes
AZ-2013-5080329,"OFS-Enermax Computer Printout Paper, Recycled",0,$85.00,$4.00,3,Paper
AZ-2013-1305763,"OFS-Acco Binder Covers, Recycled",0,$82.00,$24.00,6,Binders
AZ-2013-1305763,"OFS-Fiskars Letter Opener, Easy Grip",0,$112.00,$46.00,4,Supplies
AZ-2013-1305763,"TECH-Sharp Copy Machine, High-Speed",0,$718.00,$316.00,3,Copiers
BN-2013-1634253,"OFS-Cuisinart Stove, Red",0.5,"$1,615.00",-$162.00,6,Appliances
BN-2013-1634253,"OFS-Binney & Smith Markers, Blue",0.5,$36.00,-$22.00,3,Art
BN-2013-1634253,"OFS-Harbour Creations File Folder Labels, Adjustable",0.5,$23.00,-$21.00,7,Labels
BN-2013-5329355,"OFS-Smead File Folder Labels, Laser Printer Compatible",0.5,$13.00,-$13.00,3,Labels
AZ-2013-4503125,"OFS-Sanford Highlighters, Water Color",0,$38.00,$14.00,2,Art
AZ-2013-4958112,"OFS-Cardinal Binding Machine, Economy",0,$249.00,$70.00,5,Binders
AZ-2013-3136343,"OFS-Novimex Legal Exhibit Labels, Alphabetical",0,$31.00,$6.00,3,Labels
AZ-2013-4514932,"OFS-Sanford Highlighters, Fluorescent",0,$34.00,$14.00,2,Art
AZ-2013-4514932,"OFS-Stockwell Thumb Tacks, Bulk Pack",0,$66.00,$16.00,5,Fasteners
BN-2013-9987561,"OFS-GlobeWeis Business Envelopes, Set of 50",0.5,$52.00,-$24.00,6,Envelopes
BN-2013-9987561,"OFS-Smead Color Coded Labels, Laser Printer Compatible",0.5,$26.00,-$2.00,4,Labels
BN-2013-9987561,"OFS-Eaton Computer Printout Paper, Recycled",0.5,$40.00,-$6.00,3,Paper
BN-2013-9987561,"TECH-Sharp Wireless Fax, Digital",0.65,$249.00,-$434.00,2,Copiers
AZ-2013-5610868,"FUR-Hon Bag Chairs, Adjustable",0.2,$114.00,$3.00,3,Chairs
AZ-2013-5119241,"FUR-Advantus Stacking Tray, Erganomic",0,$23.00,$7.00,1,Furnishings
AZ-2013-9381162,"OFS-Boston Sketch Pad, Fluorescent",0,$150.00,$0.00,3,Art
AZ-2013-9381162,"OFS-Jiffy Peel and Seal, Recycled",0,$38.00,$6.00,2,Envelopes
AZ-2013-9381162,"OFS-Kraft Business Envelopes, Recycled",0,$46.00,$14.00,3,Envelopes
AZ-2013-9381162,"OFS-Tenex Box, Wire Frame",0.1,$42.00,$17.00,3,Storage
AZ-2013-1639148,"OFS-Sanford Pencil Sharpener, Water Color",0,$26.00,$7.00,1,Art
AZ-2013-1639148,"OFS-Harbour Creations Removable Labels, Adjustable",0,$54.00,$21.00,5,Labels
AZ-2013-4416490,"OFS-Sanford Sketch Pad, Water Color",0,$341.00,$160.00,7,Art
AZ-2013-6499468,"OFS-Hoover Toaster, Silver",0.1,$228.00,$66.00,3,Appliances
AZ-2013-6499468,"OFS-BIC Sketch Pad, Easy-Erase",0,$49.00,$24.00,1,Art
AZ-2013-6499468,"OFS-Boston Pencil Sharpener, Easy-Erase",0,$60.00,$10.00,2,Art
AZ-2013-6499468,"OFS-Kraft Mailers, Set of 50",0,$113.00,$30.00,3,Envelopes
AZ-2013-6499468,"TECH-Hewlett Fax Machine, High-Speed",0.15,$541.00,-$32.00,2,Copiers
AZ-2013-3298349,"OFS-Cardinal Binder, Recycled",0,$43.00,$9.00,3,Binders
AZ-2013-3298349,"OFS-Wilson Jones 3-Hole Punch, Recycled",0,$85.00,$25.00,3,Binders
AZ-2013-7533368,"TECH-Motorola Signal Booster, Cordless",0.15,$496.00,$175.00,4,Phones
AZ-2013-3274770,"OFS-Binney & Smith Markers, Fluorescent",0,$51.00,$14.00,2,Art
AZ-2013-5949535,"OFS-Cardinal 3-Hole Punch, Economy",0,$115.00,$52.00,4,Binders
AZ-2013-5949535,"OFS-Ibico Hole Reinforcements, Durable",0,$25.00,$7.00,3,Binders
AZ-2013-5949535,"TECH-Canon Ink, Laser",0,$441.00,$207.00,3,Copiers
AZ-2013-9398373,"OFS-Acco Binder, Economy",0,$61.00,$8.00,4,Binders
AZ-2013-7719706,"OFS-Ames Interoffice Envelope, Recycled",0,$176.00,$79.00,4,Envelopes
AZ-2013-2659520,"OFS-Stanley Canvas, Fluorescent",0,$304.00,$97.00,6,Art
AZ-2013-9398373,"TECH-Memorex Mouse, Programmable",0,$89.00,$6.00,3,Accessories
AZ-2013-4599374,"OFS-SanDisk Cards & Envelopes, 8.5 x 11",0,$105.00,$28.00,2,Paper
BN-2013-5717739,"OFS-Eldon Lockers, Blue",0.4,$356.00,-$178.00,3,Storage
AZ-2013-2972067,"OFS-BIC Markers, Fluorescent",0,$83.00,$7.00,3,Art
AZ-2013-8513388,"FUR-Ikea Stackable Bookrack, Mobile",0.1,$450.00,$190.00,4,Bookcases
AZ-2013-8513388,"FUR-Tenex Photo Frame, Erganomic",0,$101.00,$2.00,2,Furnishings
AZ-2013-8513388,"OFS-Cardinal Binder, Economy",0,$97.00,$36.00,7,Binders
AZ-2013-8513388,"OFS-Ames Clasp Envelope, Recycled",0,$6.00,$1.00,1,Envelopes
AZ-2013-8513388,"TECH-Logitech Router, Programmable",0,$498.00,$179.00,2,Accessories
BN-2013-5190964,"OFS-Boston Pens, Water Color",0,$52.00,$5.00,3,Art
BN-2013-5190964,"OFS-Stanley Pens, Blue",0,$70.00,$34.00,7,Art
BN-2013-5190964,"OFS-Ames Clasp Envelope, with clear poly window",0,$86.00,$10.00,8,Envelopes
BN-2013-5190964,"OFS-Cameo Interoffice Envelope, Set of 50",0,$47.00,$17.00,1,Envelopes
BN-2013-5190964,"OFS-Elite Shears, Easy Grip",0,$49.00,$3.00,1,Supplies
BN-2013-5190964,"TECH-Hewlett Wireless Fax, High-Speed",0,$378.00,$185.00,1,Copiers
AZ-2013-9167748,"OFS-Ames Business Envelopes, Security-Tint",0,$73.00,$25.00,5,Envelopes
AZ-2013-2721224,"OFS-Cardinal 3-Hole Punch, Economy",0,$58.00,$26.00,2,Binders
AZ-2013-1781904,"OFS-Fiskars Trimmer, Easy Grip",0,$88.00,$32.00,2,Supplies
AZ-2013-4313910,"OFS-Cardinal Binder, Recycled",0,$28.00,$6.00,2,Binders
AZ-2013-4313910,"OFS-Wilson Jones Binder Covers, Economy",0,$22.00,$6.00,2,Binders
AZ-2013-4313910,"OFS-Eaton Note Cards, 8.5 x 11",0,$159.00,$28.00,6,Paper
AZ-2013-7356315,"TECH-Hewlett Fax and Copier, Color",0,$389.00,$85.00,2,Copiers
AZ-2013-972809,"OFS-BIC Sketch Pad, Water Color",0,$156.00,$23.00,3,Art
AZ-2013-972809,"OFS-Smead Folders, Blue",0.4,$31.00,-$15.00,3,Storage
AZ-2013-7378404,"FUR-Lesro Training Table, Fully Assembled",0,$541.00,$49.00,2,Tables
AZ-2013-9667532,"OFS-Acco 3-Hole Punch, Durable",0.1,$57.00,$20.00,2,Binders
BN-2013-2677709,"OFS-Jiffy Manila Envelope, Security-Tint",0.5,$14.00,$0.00,1,Envelopes
BN-2013-2677709,"OFS-OIC Thumb Tacks, Bulk Pack",0.5,$14.00,-$4.00,2,Fasteners
BN-2013-2677709,"OFS-Fiskars Letter Opener, Easy Grip",0.5,$89.00,-$67.00,6,Supplies
AZ-2013-2534161,"FUR-Deflect-O Light Bulb, Durable",0,$64.00,$32.00,4,Furnishings
AZ-2013-2534161,"OFS-Hamilton Beach Toaster, Silver",0,$117.00,$51.00,2,Appliances
AZ-2013-2534161,"OFS-Cameo Interoffice Envelope, Recycled",0,$139.00,$58.00,3,Envelopes
AZ-2013-2534161,"OFS-Harbour Creations Legal Exhibit Labels, 5000 Label Set",0,$68.00,$11.00,6,Labels
AZ-2013-6674334,"FUR-Deflect-O Frame, Black",0,$330.00,$145.00,3,Furnishings
AZ-2013-6261184,"FUR-Barricks Computer Table, Adjustable Height",0.35,"$1,545.00",-$547.00,5,Tables
AZ-2013-6674334,"OFS-Rogers Box, Industrial",0.1,$44.00,-$5.00,2,Storage
AZ-2013-6674334,"OFS-Kleencut Box Cutter, Steel",0,$68.00,$11.00,2,Supplies
AZ-2013-6261184,"OFS-Xerox Memo Slips, Premium",0,$27.00,$6.00,2,Paper
AZ-2013-6674334,"TECH-Samsung Speaker Phone, with Caller ID",0,$123.00,$7.00,1,Phones
AZ-2013-5483858,"TECH-Canon Fax Machine, Digital",0,$636.00,$146.00,2,Copiers
AZ-2013-9588348,"FUR-Deflect-O Photo Frame, Durable",0,$196.00,$27.00,4,Furnishings
AZ-2013-8489982,"FUR-Novimex Chairmat, Black",0,$216.00,$47.00,4,Chairs
AZ-2013-8489982,"OFS-Harbour Creations File Folder Labels, Laser Printer Compatible",0,$44.00,$14.00,5,Labels
AZ-2013-374373,"FUR-Ikea Floating Shelf Set, Pine",0.1,$618.00,$27.00,4,Bookcases
AZ-2013-4750547,"OFS-BIC Canvas, Blue",0,$54.00,$4.00,1,Art
AZ-2013-4750547,"OFS-Jiffy Mailers, Security-Tint",0,$514.00,$195.00,13,Envelopes
AZ-2013-709456,"OFS-Enermax Message Books, 8.5 x 11",0.5,$67.00,-$36.00,5,Paper
AZ-2013-2254265,"OFS-Binney & Smith Highlighters, Blue",0,$33.00,$5.00,2,Art
AZ-2013-7162758,"OFS-GlobeWeis Business Envelopes, with clear poly window",0.1,$38.00,$8.00,2,Envelopes
AZ-2013-9065398,"TECH-Belkin Memory Card, USB",0,$345.00,$0.00,3,Accessories
BN-2013-8187001,"OFS-Accos Paper Clips, Assorted Sizes",0,$34.00,$0.00,3,Fasteners
BN-2013-8187001,"OFS-Eldon File Cart, Blue",0.4,$152.00,-$97.00,2,Storage
AZ-2013-3867309,"OFS-Cardinal Hole Reinforcements, Recycled",0,$11.00,$5.00,2,Binders
AZ-2013-2276631,"OFS-Stanley Pens, Blue",0,$30.00,$15.00,3,Art
AZ-2013-2276631,"OFS-OIC Push Pins, Metal",0,$15.00,$6.00,1,Fasteners
AZ-2013-2276631,"OFS-Smead Removable Labels, Laser Printer Compatible",0,$21.00,$6.00,2,Labels
AZ-2013-2276631,"OFS-Fellowes Trays, Single Width",0.4,$276.00,$46.00,8,Storage
AZ-2013-2276631,"TECH-Okidata Receipt Printer, White",0.4,$146.00,-$83.00,2,Machines
AZ-2013-112796,"FUR-Rubbermaid Frame, Erganomic",0,$434.00,$161.00,4,Furnishings
AZ-2013-112796,"OFS-Binney & Smith Sketch Pad, Blue",0,$139.00,$36.00,3,Art
AZ-2013-112796,"OFS-Sanford Canvas, Easy-Erase",0,$203.00,$26.00,4,Art
AZ-2013-9969436,"OFS-Cardinal 3-Hole Punch, Durable",0,$121.00,$56.00,4,Binders
AZ-2013-2076679,"OFS-Binney & Smith Sketch Pad, Blue",0,$93.00,$24.00,2,Art
AZ-2013-2076679,"OFS-Fellowes Shelving, Wire Frame",0.4,$34.00,$1.00,1,Storage
AZ-2013-8348000,"FUR-Office Star Rocking Chair, Black",0.1,$374.00,$42.00,3,Chairs
AZ-2013-8348000,"OFS-Wilson Jones Hole Reinforcements, Clear",0,$8.00,$1.00,2,Binders
AZ-2013-8348000,"OFS-Green Bar Parchment Paper, 8.5 x 11",0,$42.00,$17.00,2,Paper
AZ-2013-412985,"OFS-BIC Pencil Sharpener, Fluorescent",0,$91.00,$31.00,3,Art
AZ-2013-412985,"OFS-BIC Pens, Fluorescent",0,$62.00,$20.00,4,Art
AZ-2013-412985,"OFS-Binney & Smith Pencil Sharpener, Water Color",0,$135.00,$62.00,5,Art
AZ-2013-412985,"OFS-Stanley Highlighters, Blue",0,$88.00,$18.00,6,Art
AZ-2013-412985,"OFS-Advantus Clamps, Bulk Pack",0,$77.00,$31.00,4,Fasteners
AZ-2013-412985,"OFS-Harbour Creations Color Coded Labels, Adjustable",0,$32.00,$5.00,3,Labels
AZ-2013-412985,"OFS-Green Bar Parchment Paper, Multicolor",0,$54.00,$17.00,3,Paper
AZ-2013-412985,"TECH-Konica Phone, White",0,$254.00,$89.00,3,Machines
BN-2013-3241235,"OFS-Rogers File Cart, Single Width",0.4,$425.00,-$99.00,5,Storage
AZ-2013-1408349,"OFS-Green Bar Computer Printout Paper, Multicolor",0,$31.00,$7.00,1,Paper
AZ-2013-1408349,"TECH-HP Fax Machine, Laser",0,$600.00,$240.00,2,Copiers
BN-2013-8210403,"FUR-Hon Swivel Stool, Set of Two",0.1,$299.00,$46.00,2,Chairs
BN-2013-8210403,"FUR-Office Star Rocking Chair, Black",0.1,$249.00,$28.00,2,Chairs
BN-2013-8210403,"OFS-Binney & Smith Highlighters, Water Color",0,$119.00,$50.00,6,Art
BN-2013-8210403,"OFS-Accos Paper Clips, Metal",0,$121.00,$6.00,9,Fasteners
BN-2013-8210403,"OFS-Avery Color Coded Labels, Adjustable",0,$34.00,$4.00,3,Labels
BN-2013-8210403,"OFS-SanDisk Cards & Envelopes, Recycled",0,$193.00,$8.00,4,Paper
BN-2013-8210403,"OFS-Rogers Lockers, Industrial",0.1,"$1,527.00",$475.00,8,Storage
BN-2013-8210403,"TECH-Panasonic Printer, White",0,$795.00,$175.00,3,Machines
BN-2013-8210403,"TECH-Apple Audio Dock, with Caller ID",0,"$1,502.00",$225.00,9,Phones
AZ-2013-8607757,"OFS-Acco Binder Covers, Clear",0,$26.00,$11.00,2,Binders
AZ-2013-1978378,"FUR-Advantus Photo Frame, Erganomic",0,$103.00,$50.00,2,Furnishings
AZ-2013-9012669,"FUR-Novimex Steel Folding Chair, Black",0.1,$215.00,$17.00,3,Chairs
AZ-2013-9012669,"OFS-Fiskars Letter Opener, Easy Grip",0,$28.00,$11.00,1,Supplies
AZ-2013-2435925,"OFS-Accos Clamps, Bulk Pack",0,$39.00,$18.00,2,Fasteners
AZ-2013-3751921,"TECH-Canon Ink, Color",0,$594.00,$113.00,4,Copiers
AZ-2013-1388656,"OFS-Smead Shipping Labels, Alphabetical",0,$34.00,$8.00,3,Labels
AZ-2013-1414174,"OFS-Hamilton Beach Refrigerator, Silver",0.1,"$3,156.00",$35.00,7,Appliances
AZ-2013-1414174,"OFS-OIC Clamps, 12 Pack",0,$38.00,$19.00,2,Fasteners
BN-2013-4388015,"OFS-Avery Index Tab, Clear",0.5,$9.00,-$9.00,3,Binders
BN-2013-4388015,"TECH-Samsung Headset, VoIP",0.5,$110.00,-$18.00,3,Phones
AZ-2013-8748241,"OFS-Avery Binder Covers, Recycled",0.5,$23.00,-$6.00,4,Binders
AZ-2013-2690702,"OFS-Binney & Smith Sketch Pad, Blue",0,$232.00,$60.00,5,Art
AZ-2013-2182228,"OFS-Cardinal Binder Covers, Durable",0,$27.00,$9.00,2,Binders
AZ-2013-2182228,"OFS-Elite Ruler, Easy Grip",0,$31.00,$2.00,2,Supplies
AZ-2013-3926345,"OFS-KitchenAid Microwave, Red",0.1,$559.00,-$19.00,2,Appliances
AZ-2013-3926345,"OFS-Stockwell Clamps, Bulk Pack",0,$132.00,$11.00,7,Fasteners
AZ-2013-9992531,"FUR-SAFCO Steel Folding Chair, Red",0.2,$137.00,$46.00,2,Chairs
AZ-2013-1036545,"FUR-Safco Classic Bookcase, Mobile",0,$881.00,$335.00,2,Bookcases
AZ-2013-9992531,"TECH-Memorex Keyboard, USB",0.1,$386.00,-$26.00,6,Accessories
BN-2013-7517889,"OFS-Eldon Box, Blue",0.4,$37.00,-$9.00,6,Storage
AZ-2013-9649532,"FUR-Sauder Library with Doors, Metal",0.1,$697.00,$178.00,2,Bookcases
AZ-2013-9649532,"OFS-BIC Pencil Sharpener, Water Color",0,$64.00,$24.00,2,Art
AZ-2013-9649532,"TECH-Brother Fax and Copier, Digital",0.15,$325.00,-$4.00,2,Copiers
AZ-2013-2573361,"OFS-Boston Canvas, Fluorescent",0,$494.00,$89.00,9,Art
AZ-2013-2573361,"OFS-Boston Sketch Pad, Fluorescent",0,$150.00,$0.00,3,Art
AZ-2013-2573361,"OFS-OIC Thumb Tacks, Metal",0,$71.00,$14.00,5,Fasteners
AZ-2013-2573361,"OFS-Eldon Trays, Industrial",0.1,$218.00,$90.00,5,Storage
AZ-2013-1229971,"OFS-Ibico Binding Machine, Economy",0,$154.00,$14.00,3,Binders
BN-2013-8861319,"OFS-Fellowes Shelving, Single Width",0.4,$69.00,-$16.00,2,Storage
BN-2013-8861319,"TECH-Hewlett Wireless Fax, Color",0,"$2,671.00",$534.00,7,Copiers
AZ-2013-3688598,"OFS-Tenex Box, Wire Frame",0.5,$23.00,-$2.00,3,Storage
BN-2013-7723216,"FUR-Advantus Clock, Durable",0.3,$68.00,-$23.00,2,Furnishings
AZ-2013-8751225,"FUR-Office Star Chairmat, Adjustable",0.1,$184.00,$59.00,3,Chairs
AZ-2013-8751225,"OFS-Smead Legal Exhibit Labels, 5000 Label Set",0,$46.00,$9.00,4,Labels
AZ-2013-8751225,"OFS-Green Bar Parchment Paper, 8.5 x 11",0,$187.00,$77.00,9,Paper
AZ-2013-8751225,"OFS-Acme Scissors, High Speed",0,$76.00,$7.00,3,Supplies
AZ-2013-8751225,"TECH-Konica Receipt Printer, Durable",0.15,$312.00,$51.00,3,Machines
AZ-2013-8751225,"TECH-Apple Audio Dock, Cordless",0.15,$721.00,$34.00,5,Phones
BN-2013-9076931,"TECH-SanDisk Numeric Keypad, Bluetooth",0,$166.00,$27.00,3,Accessories
BN-2013-6509529,"FUR-Dania Library with Doors, Mobile",0,"$1,460.00",$336.00,4,Bookcases
BN-2013-6509529,"OFS-Hoover Toaster, Black",0,$249.00,$112.00,3,Appliances
BN-2013-6509529,"OFS-Cardinal Index Tab, Clear",0,$22.00,$8.00,3,Binders
BN-2013-6509529,"OFS-Smead Shipping Labels, Laser Printer Compatible",0,$46.00,$3.00,4,Labels
AZ-2013-6337474,"TECH-Belkin Memory Card, Bluetooth",0,$459.00,$101.00,4,Accessories
AZ-2013-6337474,"TECH-HP Fax and Copier, Laser",0,$692.00,$290.00,4,Copiers
AZ-2013-1738409,"OFS-Cameo Manila Envelope, Security-Tint",0,$147.00,$72.00,5,Envelopes
AZ-2013-4327909,"FUR-Advantus Door Stop, Duo Pack",0.6,$36.00,-$49.00,2,Furnishings
AZ-2013-4327909,"OFS-Binney & Smith Highlighters, Water Color",0.5,$20.00,-$3.00,2,Art
AZ-2013-4327909,"OFS-Stockwell Push Pins, Bulk Pack",0.5,$14.00,-$4.00,2,Fasteners
AZ-2013-8676684,"TECH-Logitech Mouse, Erganomic",0,$163.00,$37.00,6,Accessories
AZ-2013-6379416,"OFS-Smead Lockers, Single Width",0.1,$179.00,$69.00,1,Storage
AZ-2013-4231059,"OFS-Kraft Clasp Envelope, Set of 50",0,$45.00,$0.00,5,Envelopes
AZ-2013-4231059,"OFS-Rogers File Cart, Single Width",0.1,"$1,147.00",$204.00,9,Storage
AZ-2013-4231059,"OFS-Rogers Trays, Industrial",0.1,$280.00,$93.00,5,Storage
AZ-2013-4231059,"OFS-Fiskars Ruler, Easy Grip",0,$32.00,$11.00,2,Supplies
AZ-2013-6143126,"OFS-Kraft Peel and Seal, with clear poly window",0,$72.00,$19.00,3,Envelopes
AZ-2013-7922182,"FUR-Bush Floating Shelf Set, Metal",0,$341.00,$31.00,2,Bookcases
AZ-2013-8882411,"OFS-Hamilton Beach Refrigerator, Black",0,"$1,998.00",$360.00,4,Appliances
AZ-2013-8882411,"OFS-BIC Canvas, Fluorescent",0,$110.00,$38.00,2,Art
BN-2013-2505357,"FUR-Novimex Steel Folding Chair, Red",0.1,$148.00,$54.00,2,Chairs
AZ-2013-5687918,"FUR-SAFCO Bag Chairs, Black",0.1,$42.00,$3.00,1,Chairs
AZ-2013-212873,"OFS-Fiskars Box Cutter, Serrated",0,$226.00,$72.00,7,Supplies
AZ-2013-5687918,"TECH-Nokia Office Telephone, Cordless",0,$136.00,$12.00,2,Phones
BN-2013-1262066,"FUR-Safco Classic Bookcase, Pine",0.5,$220.00,-$202.00,1,Bookcases
BN-2013-1262066,"FUR-Deflect-O Stacking Tray, Black",0.2,$41.00,$13.00,2,Furnishings
BN-2013-1262066,"OFS-Novimex Round Labels, Adjustable",0.5,$19.00,-$9.00,9,Labels
AZ-2013-6399452,"TECH-Logitech Keyboard, Erganomic",0,$632.00,$57.00,9,Accessories
BN-2013-7972681,"FUR-Harbour Creations Executive Leather Armchair, Adjustable",0,"$2,381.00",$952.00,5,Chairs
BN-2013-7972681,"OFS-GlobeWeis Mailers, Recycled",0,$261.00,$31.00,7,Envelopes
BN-2013-7972681,"OFS-Smead File Cart, Blue",0,$382.00,$4.00,3,Storage
BN-2013-1607455,"OFS-Acco Hole Reinforcements, Durable",0.5,$20.00,-$1.00,5,Binders
BN-2013-7972681,"TECH-Panasonic Receipt Printer, Durable",0,$605.00,$266.00,5,Machines
BN-2013-7972681,"TECH-Apple Headset, Cordless",0,$304.00,$64.00,4,Phones
AZ-2013-6101031,"FUR-Deflect-O Clock, Durable",0,$426.00,$136.00,9,Furnishings
AZ-2013-6101031,"OFS-Stanley Highlighters, Blue",0,$44.00,$9.00,3,Art
AZ-2013-6101031,"OFS-Ames Clasp Envelope, Security-Tint",0,$29.00,$1.00,3,Envelopes
AZ-2013-6101031,"TECH-Apple Speaker Phone, Cordless",0.15,$107.00,$9.00,1,Phones
AZ-2013-1301183,"FUR-Harbour Creations Steel Folding Chair, Set of Two",0.1,$180.00,$50.00,2,Chairs
AZ-2013-1301183,"OFS-Sanford Markers, Water Color",0.1,$71.00,-$1.00,3,Art
AZ-2013-4304749,"OFS-Cameo Interoffice Envelope, with clear poly window",0,$255.00,$13.00,5,Envelopes
AZ-2013-4304749,"OFS-Stiletto Trimmer, Easy Grip",0,$44.00,$10.00,1,Supplies
AZ-2013-6408423,"OFS-Ibico Binding Machine, Recycled",0,$52.00,$9.00,1,Binders
BN-2013-5550345,"FUR-Rubbermaid Door Stop, Durable",0.4,$73.00,-$33.00,3,Furnishings
AZ-2013-5834532,"FUR-Ikea Library with Doors, Traditional",0.1,$654.00,$247.00,2,Bookcases
AZ-2013-5834532,"OFS-Cuisinart Coffee Grinder, Black",0.1,$137.00,$55.00,4,Appliances
AZ-2013-5834532,"OFS-Ibico Binder Covers, Recycled",0,$70.00,$26.00,5,Binders
AZ-2013-5834532,"OFS-Wilson Jones Binder, Clear",0,$75.00,$6.00,6,Binders
BN-2013-3574663,"OFS-Smead File Folder Labels, Laser Printer Compatible",0.5,$18.00,-$18.00,4,Labels
BN-2013-3574663,"OFS-Kleencut Box Cutter, Steel",0.5,$136.00,-$93.00,8,Supplies
AZ-2013-4953096,"TECH-Samsung Headset, with Caller ID",0,$73.00,$4.00,1,Phones
AZ-2013-584575,"OFS-Eldon Trays, Blue",0,$96.00,$17.00,2,Storage
AZ-2013-584575,"OFS-Rogers Box, Wire Frame",0,$46.00,$6.00,2,Storage
AZ-2013-6776872,"OFS-Cardinal Hole Reinforcements, Durable",0,$21.00,$4.00,3,Binders
AZ-2013-6776872,"OFS-Smead Lockers, Single Width",0.1,$536.00,$208.00,3,Storage
AZ-2013-584575,"TECH-Cisco Headset, Full Size",0,$269.00,$91.00,3,Phones
AZ-2013-6776872,"TECH-Memorex Memory Card, Erganomic",0,$500.00,$90.00,5,Accessories
BN-2013-6699352,"FUR-Sauder Classic Bookcase, Metal",0.5,$653.00,-$457.00,3,Bookcases
BN-2013-6699352,"TECH-Memorex Keyboard, Programmable",0.5,$109.00,-$18.00,3,Accessories
AZ-2013-860383,"OFS-Stanley Highlighters, Fluorescent",0,$64.00,$24.00,4,Art
AZ-2013-860383,"OFS-SanDisk Cards & Envelopes, 8.5 x 11",0,$105.00,$28.00,2,Paper
AZ-2013-4983076,"OFS-Binney & Smith Pencil Sharpener, Fluorescent",0,$80.00,$3.00,3,Art
AZ-2013-885616,"FUR-Office Star Steel Folding Chair, Black",0.2,$714.00,-$179.00,10,Chairs
AZ-2013-885616,"TECH-Memorex Router, Bluetooth",0,"$1,231.00",$468.00,5,Accessories
